id_major,id_university,type,major_name,capacity
1112114,111,humanities,PENDIDIKAN SENI DRAMA TARI DAN MUSIK,48
1112122,111,humanities,PENDIDIKAN KESEJAHTERAAN KELUARGA,40
1112137,111,humanities,PEND. JASMANI KESEHATAN DAN REKREASI,48
1112145,111,humanities,BIMBINGAN KONSELING,40
1112153,111,humanities,PENDIDIKAN GURU SEKOLAH DASAR,48
1112161,111,humanities,PSIKOLOGI,32
1112176,111,humanities,ILMU POLITIK,48
1112184,111,humanities,SOSIOLOGI,48
1112192,111,humanities,ILMU KOMUNIKASI,48
1112203,111,humanities,PENDIDIKAN GURU PAUD,36
1112211,111,humanities,ILMU PEMERINTAHAN,48
1112226,111,humanities,EKONOMI ISLAM,48
1112234,111,humanities,MANAJEMEN (PSDKU GAYO LUES),36
1122012,112,humanities,MANAJEMEN,120
1122027,112,humanities,AKUNTANSI,100
1122035,112,humanities,ILMU EKONOMI & STUDI PEMBANGUNAN,100
1122043,112,humanities,ILMU ADMINISTRASI NEGARA,108
1122051,112,humanities,SOSIOLOGI,80
1122066,112,humanities,ILMU POLITIK,64
1122074,112,humanities,ANTROPOLOGI,48
1122082,112,humanities,ILMU KOMUNIKASI,126
1122097,112,humanities,ILMU HUKUM,160
1122101,112,humanities,EKONOMI ISLAM,64
1122116,112,humanities,PSIKOLOGI,60
1122124,112,humanities,SASTRA INDONESIA,32
1122132,112,humanities,ILMU ADMINISTRASI NIAGA,36
1132014,113,humanities,EKONOMI PEMBANGUNAN,60
1132022,113,humanities,ILMU ADMINISTRASI NEGARA,60
1132037,113,humanities,SOSIOLOGI,60
1132045,113,humanities,ILMU KOMUNIKASI,60
1132053,113,humanities,MANAJEMEN,60
1132061,113,humanities,AKUNTANSI,60
1132076,113,humanities,ILMU HUKUM,60
1142016,114,humanities,ILMU HUKUM,48
1142024,114,humanities,EKONOMI MANAJEMEN,48
1142032,114,humanities,EKONOMI PEMBANGUNAN,32
1142047,114,humanities,PENDIDIKAN SEJARAH,32
1142055,114,humanities,PENDIDIKAN GEOGRAFI,32
1142063,114,humanities,PENDIDIKAN OLAHRAGA,32
1142071,114,humanities,PENDIDIKAN GURU SEKOLAH DASAR,48
1142086,114,humanities,PENDIDIKAN BAHASA INGGRIS,32
1142094,114,humanities,PENDIDIKAN BAHASA INDONESIA,16
1142105,114,humanities,AKUNTANSI,32
1152011,115,humanities,SENI KARAWITAN,12
1152026,115,humanities,SENI TARI,12
1152034,115,humanities,SENI TEATER,8
1152042,115,humanities,SENI RUPA MURNI,12
1152057,115,humanities,KRIYA SENI,12
1152065,115,humanities,DESAIN KOMUNIKASI VISUAL,16
1162013,116,humanities,ILMU HUKUM,48
1162021,116,humanities,BIMBINGAN KONSELING,28
1162036,116,humanities,ILMU PERPUSTAKAAN,48
1162044,116,humanities,EKONOMI SYARIAH,64
1162052,116,humanities,PERBANKAN SYARIAH,96
1162067,116,humanities,ILMU EKONOMI,64
1162075,116,humanities,ILMU POLITIK,48
1162083,116,humanities,ILMU ADMINISTRASI NEGARA,48
1162091,116,humanities,PSIKOLOGI,48
1162102,116,humanities,KESEJAHTERAAN SOSIAL,48
1212011,121,humanities,ILMU HUKUM,216
1212026,121,humanities,ILMU SEJARAH,22
1212034,121,humanities,ANTROPOLOGI SOSIAL,36
1212042,121,humanities,AKUNTANSI,90
1212057,121,humanities,SOSIOLOGI,40
1212065,121,humanities,ILMU KESEJAHTERAAN SOSIAL,44
1212073,121,humanities,ILMU ADMINISTRASI NEGARA,72
1212081,121,humanities,ILMU KOMUNIKASI,45
1212096,121,humanities,MANAJEMEN,90
1212107,121,humanities,EKONOMI PEMBANGUNAN,64
1212115,121,humanities,ILMU POLITIK,36
1212123,121,humanities,SASTRA INDONESIA,42
1212131,121,humanities,SASTRA DAERAH UNTUK SASTRA MELAYU,36
1212146,121,humanities,SASTRA INGGRIS,47
1212154,121,humanities,SASTRA DAERAH UNTUK SASTRA BATAK,36
1212162,121,humanities,SASTRA ARAB,44
1212177,121,humanities,ETNO MUSIKOLOGI,36
1212185,121,humanities,SASTRA JEPANG,36
1212193,121,humanities,ILMU PERPUSTAKAAN,36
1212204,121,humanities,SASTRA CINA,22
1212227,121,humanities,ILMU ADMINISTRASI NIAGA/BISNIS,44
1212235,121,humanities,PSIKOLOGI,90
1222021,122,humanities,PENDIDIKAN SEJARAH,54
1222036,122,humanities,PEND. PANCASILA & KEWARGANEGARAAN (PPKN),57
1222044,122,humanities,PENDIDIKAN GEOGRAFI,57
1222052,122,humanities,"PEND. JASMANI, KESEHATAN & REKREASI",82
1222067,122,humanities,PENDIDIKAN KEPELATIHAN OLAHRAGA (PKO),78
1222075,122,humanities,PENDIDIKAN LUAR SEKOLAH (PLS),36
1222083,122,humanities,PENDIDIKAN EKONOMI,48
1222091,122,humanities,MANAJEMEN,48
1222102,122,humanities,AKUNTANSI,48
1222117,122,humanities,"PEND. BAHASA, SASTRA INDONESIA & DAERAH",75
1222125,122,humanities,PENDIDIKAN BAHASA INGGRIS,68
1222133,122,humanities,PENDIDIKAN BAHASA PERANCIS,54
1222141,122,humanities,PENDIDIKAN BAHASA JERMAN,45
1222156,122,humanities,PENDIDIKAN SENI RUPA,27
1222164,122,humanities,SASTRA INDONESIA,36
1222172,122,humanities,SASTRA INGGRIS,34
1222195,122,humanities,PENDIDIKAN GURU SEKOLAH DASAR (PGSD),157
1222206,122,humanities,PENDIDIKAN TATA BOGA,36
1222214,122,humanities,PENDIDIKAN TATA RIAS,36
1222222,122,humanities,PENDIDIKAN ANTROPOLOGI,54
1222237,122,humanities,PEND. GURU PENDIDIKAN ANAK USIA DINI,63
1222245,122,humanities,PENDIDIKAN BIMBINGAN DAN KONSELING,67
1222253,122,humanities,PENDIDIKAN AKUNTANSI,32
1222276,122,humanities,PENDIDIKAN ADMINISTRASI PERKANTORAN,32
1222284,122,humanities,PENDIDIKAN TATA NIAGA,32
1222292,122,humanities,PENDIDIKAN SENI TARI,31
1222303,122,humanities,PENDIDIKAN SENI MUSIK,49
1222311,122,humanities,PENDIDIKAN TATA BUSANA,36
1222326,122,humanities,SENI PERTUNJUKAN,30
1222334,122,humanities,ILMU EKONOMI,48
1232015,123,humanities,ILMU PERPUSTAKAAN,64
1232023,123,humanities,ILMU KOMUNIKASI,64
1232031,123,humanities,MANAJEMEN,80
1232046,123,humanities,HUKUM,48
1312012,131,humanities,HUBUNGAN INTERNASIONAL,64
1312027,131,humanities,ILMU PEMERINTAHAN,64
1312035,131,humanities,ILMU ADMINISTRASI NEGARA,64
1312043,131,humanities,ILMU ADMINISTRASI NIAGA,48
1312051,131,humanities,SOSIOLOGI,64
1312066,131,humanities,ILMU KOMUNIKASI,64
1312074,131,humanities,PARIWISATA,48
1312082,131,humanities,EKONOMI PEMBANGUNAN,48
1312097,131,humanities,MANAJEMEN,112
1312101,131,humanities,AKUNTANSI,112
1312116,131,humanities,ILMU HUKUM,144
1312124,131,humanities,PEND. EKONOMI,32
1312132,131,humanities,PEND. PANCASILA & KEWARGANEGARAAN (PPKN),32
1312147,131,humanities,PEND. SEJARAH,32
1312155,131,humanities,"PEND. BAHASA, SASTRA INDONEIA & DAERAH",32
1312163,131,humanities,PEND. BHS. INGGRIS,48
1312171,131,humanities,PEND. BAHASA JEPANG,16
1312186,131,humanities,PEND. LUAR SEKOLAH,32
1312194,131,humanities,BIMBINGAN KONSELING,16
1312205,131,humanities,PEND JASMANI KESEHATAN & REKREASI,32
1312213,131,humanities,PEND KEPELATIHAN OLAHRAGA,32
1312221,131,humanities,PGSD,48
1312236,131,humanities,PAUD,32
1322014,132,humanities,AKUNTANSI,45
1322022,132,humanities,ILMU ADMINISTRASI NEGARA,45
1322037,132,humanities,MANAJEMEN,45
1322045,132,humanities,PSIKOLOGI,45
1322053,132,humanities,ILMU HUKUM,75
1322111,132,humanities,PENDIDIKAN EKONOMI,45
1322223,132,humanities,ILMU KOMUNIKASI,45
1322262,132,humanities,PENDIDIKAN BAHASA INDONESIA,30
1322277,132,humanities,PENDIDIKAN GEOGRAFI,30
1332016,133,humanities,PENDIDIKAN BAHASA INDONESIA,48
1332024,133,humanities,AKUNTANSI,48
1332032,133,humanities,ILMU ADMINISTRASI NEGARA,48
1332047,133,humanities,ILMU PEMERINTAHAN,32
1332055,133,humanities,SOSIOLOGI,40
1332063,133,humanities,PENDIDIKAN BAHASA INGGRIS,36
1332071,133,humanities,MANAJEMEN,48
1332086,133,humanities,ILMU HUKUM,48
1332094,133,humanities,ILMU HUBUNGAN INTERNASIONAL,16
1412013,141,humanities,EKONOMI PEMBANGUNAN,48
1412021,141,humanities,ILMU HUKUM,200
1412036,141,humanities,ILMU SEJARAH,32
1412044,141,humanities,SOSIOLOGI,48
1412052,141,humanities,ANTROPOLOGI SOSIAL,40
1412067,141,humanities,MANAJEMEN,64
1412075,141,humanities,AKUNTANSI,64
1412083,141,humanities,ILMU POLITIK,40
1412091,141,humanities,ILMU ADMINISTRASI NEGARA,40
1412102,141,humanities,SASTRA INDONESIA,36
1412117,141,humanities,SASTRA INGGRIS,36
1412125,141,humanities,SASTRA DAERAH MINANGKABAU,32
1412133,141,humanities,SASTRA JEPANG,28
1412141,141,humanities,ILMU HUBUNGAN INTERNASIONAL,48
1412156,141,humanities,ILMU KOMUNIKASI,40
1412164,141,humanities,MANAJEMEN (KAMPUS 2 PAYAKUMBUH),24
1412172,141,humanities,EKONOMI PEMBANGUNAN (KAMPUS 2 PAYAKUMBUH),24
1422015,142,humanities,ADMINISTRASI PENDIDIKAN,56
1422023,142,humanities,PENDIDIKAN LUAR BIASA,64
1422031,142,humanities,TEKNOLOGI PENDIDIKAN,48
1422046,142,humanities,PENDIDIKAN LUAR SEKOLAH,60
1422054,142,humanities,BIMBINGAN DAN KONSELING,80
1422062,142,humanities,PSIKOLOGI,120
1422077,142,humanities,PGSD (PENDIDIKAN GURU SEKOLAH DASAR),100
1422085,142,humanities,PEND. GURU PENDIDIKAN ANAK USIA DINI,80
1422093,142,humanities,PENDD. BHS & SAST. INDO. & DAERAH,72
1422104,142,humanities,BAHASA & SASTRA INDONESIA (NK),48
1422112,142,humanities,PENDD. BHS INGGRIS,60
1422127,142,humanities,BAHASA & SASTRA INGGRIS (NK),36
1422135,142,humanities,PENDIDIKAN SENI RUPA,40
1422143,142,humanities,PENDIDIKAN SENDRATASIK,64
1422151,142,humanities,PENDIDIKAN GEOGRAFI,60
1422166,142,humanities,PENDIDIKAN SEJARAH,80
1422174,142,humanities,PENDIDIKAN SOSIOLOGI ANTROPOLOGI,48
1422182,142,humanities,PEND. PANCASILA & KEWARGANEGARAAN (PPKN),48
1422197,142,humanities,ILMU ADMINISTRASI NEGARA (NK),48
1422201,142,humanities,PENDIDIKAN EKONOMI,36
1422216,142,humanities,MANAJEMEN (NK),64
1422224,142,humanities,AKUNTANSI (NK),36
1422232,142,humanities,EKONOMI PEMBANGUNAN (NK),36
1422247,142,humanities,PENDD. KESEJAHTERAAN KELUARGA,64
1422255,142,humanities,TATA RIAS DAN KECANTIKAN (NK),48
1422263,142,humanities,PENJASKESREK,180
1422271,142,humanities,PENDD. KEPELATIHAN OLAHRAGA,120
1422286,142,humanities,GEOGRAFI (NK),60
1422294,142,humanities,MANAJEMEN PERHOTELAN (NK),79
1422305,142,humanities,DISAIN KOM. VISUAL (NK),50
1422313,142,humanities,PENDIDIKAN BAHASA JEPANG,28
1422321,142,humanities,PENDIDIKAN MUSIK,24
1422336,142,humanities,PENDIDIKAN KEAGAMAAN ISLAM,80
1422344,142,humanities,PERPUSTAKAAN DAN ILMU INFORMASI,32
1422354,142,humanities,PENDIDIKAN TARI,32
1432017,143,humanities,SENI KARAWITAN,27
1432025,143,humanities,SENI TARI,54
1432033,143,humanities,SENI MUSIK,40
1432041,143,humanities,SENI TEATER,22
1432056,143,humanities,SENI KRIYA,27
1432064,143,humanities,TV DAN FILM,54
1432072,143,humanities,SENI MURNI,18
1432087,143,humanities,FOTOGRAFI,54
1432095,143,humanities,DESAIN DAN KOMUNIKASI VISUAL,54
1432106,143,humanities,ANTROPOLOGI BUDAYA,27
1432114,143,humanities,PENDIDIKAN KRIYA,18
1512014,151,humanities,PEND. EKONOMI,54
1512022,151,humanities,"PEND. BAHASA, SASTRA INDONESIA & DAERAH",72
1512037,151,humanities,PEND. BAHASA INGGRIS,72
1512045,151,humanities,ILMU HUKUM,248
1512053,151,humanities,ILMU EKONOMI PEMBANGUNAN,90
1512061,151,humanities,MANAJEMEN,90
1512076,151,humanities,AKUNTANSI,72
1512084,151,humanities,PEND. GURU SEKOLAH DASAR,90
1512092,151,humanities,BIMBINGAN DAN KONSELING,72
1512103,151,humanities,PENDIDIKAN GURU PAUD,54
1512111,151,humanities,PENDIDIKAN BAHASA ARAB,36
1512126,151,humanities,PENDIDIKAN SEJARAH,36
1512134,151,humanities,SASTRA INDONESIA,36
1512142,151,humanities,PSIKOLOGI,45
1512157,151,humanities,ILMU PEMERINTAHAN,72
1512165,151,humanities,EKONOMI ISLAM,36
1512173,151,humanities,ARKEOLOGI,36
1512181,151,humanities,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,36
1512196,151,humanities,ILMU SEJARAH,36
1512207,151,humanities,ADMINISTRASI PENDIDIKAN,54
1512215,151,humanities,ILMU POLITIK,54
1512223,151,humanities,SENI DRAMA TARI DAN MUSIK,36
1612015,161,humanities,ILMU HUKUM,225
1612023,161,humanities,ILMU KESEJAHTERAAN SOSIAL,35
1612031,161,humanities,EKONOMI PEMBANGUNAN,60
1612046,161,humanities,MANAJEMEN,90
1612054,161,humanities,ILMU ADMINISTRASI NEGARA,50
1612062,161,humanities,SOSIOLOGI,30
1612077,161,humanities,ILMU KOMUNIKASI,50
1612085,161,humanities,AKUNTANSI,100
1612093,161,humanities,PENDIDIKAN LUAR SEKOLAH,40
1612104,161,humanities,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,60
1612112,161,humanities,PENDIDIKAN BAHASA INGGRIS,60
1612127,161,humanities,PENDIDIKAN GURU SEKOLAH DASAR,40
1612135,161,humanities,PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI,40
1612143,161,humanities,PENDIDIKAN JASMANI DAN KESEHATAN,40
1612151,161,humanities,BIMBINGAN DAN KONSELING,40
1612166,161,humanities,ILMU PERPUSTAKAAN,35
1612174,161,humanities,JURNALISTIK,45
1712016,171,humanities,EKONOMI PEMBANGUNAN ,100
1712024,171,humanities,ILMU HUKUM,243
1712032,171,humanities,MANAJEMEN,100
1712047,171,humanities,AKUNTANSI,100
1712055,171,humanities,ILMU ADM NEGARA,125
1712063,171,humanities,SOSIOLOGI,100
1712071,171,humanities,PPKN,40
1712086,171,humanities,PEND SEJARAH,40
1712094,171,humanities,PEND EKONOMI,40
1712105,171,humanities,"PEND BHS, SATRA IND & DAERAH",40
1712113,171,humanities,PEND BHS INGGRIS,40
1712121,171,humanities,PENJASKES,40
1712136,171,humanities,BIMB & KONSELING,47
1712144,171,humanities,PGSD,40
1712152,171,humanities,PAUD,47
1712167,171,humanities,ILMU KOMUNIKASI,125
1712175,171,humanities,PENDIDIKAN LUAR SEKOLAH,47
1712183,171,humanities,ILMU HUBUNGAN INTERNASIONAL,125
1722204,172,humanities,ILMU POLITIK,32
1722212,172,humanities,ILMU PERPUSTAKAAN,35
1722227,172,humanities,ILMU KOMUNIKASI,32
1812017,181,humanities,AKUNTANSI,53
1812025,181,humanities,MANAJEMEN,46
1812033,181,humanities,ILMU HUKUM,48
1812041,181,humanities,SOSIOLOGI,20
1812056,181,humanities,SASTRA INGGRIS,20
1812064,181,humanities,ILMU POLITIK,20
1812072,181,humanities,EKONOMI,28
1912011,191,humanities,HUKUM,249
1912026,191,humanities,SOSIOLOGI,50
1912034,191,humanities,ILMU PEMERINTAHAN,50
1912042,191,humanities,MANAJEMEN,60
1912057,191,humanities,IESP,45
1912065,191,humanities,AKUNTANSI,50
1912073,191,humanities,ILMU KOMUNIKASI,50
1912081,191,humanities,ILMU ADM. NEGARA,50
1912096,191,humanities,ILMU ADM. NIAGA/BISNIS,50
1912107,191,humanities,PPKN,36
1912115,191,humanities,PEND. SEJARAH,36
1912123,191,humanities,PEND. GEOGRAFI,36
1912131,191,humanities,PEND. EKONOMI,36
1912146,191,humanities,PENJASKESREK,39
1912154,191,humanities,BIMB. KONSELING,36
1912162,191,humanities,PEND. BAHASA INDONESIA,36
1912177,191,humanities,PEND. B. INGGRIS,36
1912185,191,humanities,PGSD,90
1912193,191,humanities,"PEND. SENI DRAMA,TARI&MUSIK",27
1912204,191,humanities,PENDIDIKAN ANAK USIA DINI,36
1912212,191,humanities,HUBUNGAN INTERNASIONAL,50
1912227,191,humanities,BAHASA PERANCIS,18
1912235,191,humanities,PENDIDIKAN MUSIK,27
3112017,311,humanities,ILMU HUKUM,160
3112025,311,humanities,MANAJEMEN,56
3112033,311,humanities,AKUNTANSI,56
3112041,311,humanities,EKONOMI PEMBANGUNAN,32
3112056,311,humanities,ADMINISTRASI NEGARA,64
3112064,311,humanities,ILMU KOMUNIKASI,80
3112072,311,humanities,PENDIDIKAN LUAR SEKOLAH,48
3112087,311,humanities,PENDIDIKAN BAHASA INDONESIA,48
3112095,311,humanities,PENDIDIKAN BAHASA INGGRIS,48
3112106,311,humanities,PENDIDIKAN GURU SEKOLAH DASAR,48
3112114,311,humanities,PENDIDIKAN ANAK USIA DINI,32
3112122,311,humanities,EKONOMI ISLAM,16
3112137,311,humanities,PENDIDIKAN SOSIOLOGI,32
3112145,311,humanities,PENDIDIKAN SEJARAH,32
3112153,311,humanities,PENDIDIKAN KEWARGANEGARAAN,32
3112161,311,humanities,"PENDIDIKAN SENI DRAMA, TARI, DAN MUSIK",32
3112176,311,humanities,PENDIDIKAN KONSELING,32
3112184,311,humanities,PENDIDIKAN LUAR BIASA,32
3112192,311,humanities,ILMU PEMERINTAHAN,48
3212011,321,humanities,ILMU HUKUM,167
3212026,321,humanities,ARKEOLOGI INDONESIA,24
3212034,321,humanities,ILMU SEJARAH,24
3212042,321,humanities,ILMU PSIKOLOGI,80
3212057,321,humanities,ILMU KOMUNIKASI,40
3212065,321,humanities,ILMU POLITIK,21
3212073,321,humanities,ILMU ADMINISTRASI NEGARA,28
3212081,321,humanities,KRIMINOLOGI,24
3212096,321,humanities,SOSIOLOGI,26
3212107,321,humanities,ILMU KESEJAHTERAAN SOSIAL,24
3212115,321,humanities,ANTROPOLOGI SOSIAL,24
3212123,321,humanities,ILMU EKONOMI,40
3212131,321,humanities,ILMU ADMINISTRASI NIAGA,28
3212146,321,humanities,ILMU ADMINISTRASI FISKAL,28
3212154,321,humanities,MANAJEMEN,84
3212162,321,humanities,AKUNTANSI,79
3212177,321,humanities,ILMU HUBUNGAN INTERNASIONAL,22
3212185,321,humanities,ILMU PERPUSTAKAAN,24
3212193,321,humanities,ILMU FILSAFAT,24
3212204,321,humanities,SASTRA INDONESIA,24
3212212,321,humanities,SASTRA DAERAH UNTUK SASTRA JAWA,20
3212227,321,humanities,SASTRA JEPANG,20
3212235,321,humanities,SASTRA CINA,20
3212243,321,humanities,SASTRA ARAB,20
3212251,321,humanities,SASTRA PERANCIS,15
3212266,321,humanities,SASTRA INGGRIS,20
3212274,321,humanities,SASTRA JERMAN,20
3212282,321,humanities,SASTRA BELANDA,20
3212297,321,humanities,SASTRA RUSIA,20
3212301,321,humanities,BAHASA DAN KEBUDAYAAN KOREA,15
3212316,321,humanities,ILMU EKONOMI ISLAM,16
3212324,321,humanities,BISNIS ISLAM,18
3222021,322,humanities,AKUNTANSI,70
3222075,322,humanities,ILMU EKONOMI DAN STUDI PEMBANGUNAN,32
3222083,322,humanities,ILMU HUBUNGAN INTERNASIONAL,48
3222102,322,humanities,ILMU HUKUM,48
3222117,322,humanities,ILMU PERPUSTAKAAN,64
3222133,322,humanities,JURNALISTIK,32
3222141,322,humanities,MANAJEMEN,48
3222187,322,humanities,ILMU POLITIK,32
3222206,322,humanities,KESEJAHTERAAN SOSIAL,48
3222214,322,humanities,PSIKOLOGI,80
3222431,322,humanities,SOSIOLOGI,32
3222454,322,humanities,BAHASA DAN SASTRA INGGRIS,64
3232015,323,humanities,TEKNOLOGI PENDIDIKAN,40
3232023,323,humanities,PENDIDIKAN KHUSUS,60
3232031,323,humanities,MANAJEMEN PENDIDIKAN,40
3232046,323,humanities,PENDIDIKAN MASYARAKAT,40
3232054,323,humanities,PEND. GURU PAUD,40
3232062,323,humanities,BIMBINGAN & KONSELING,40
3232077,323,humanities,PENDIDIKAN GURU SEKOLAH DASAR,120
3232085,323,humanities,PSIKOLOGI,80
3232093,323,humanities,PENDIDIKAN BAHASA INDONESIA,25
3232104,323,humanities,SASTRA INDONESIA,30
3232112,323,humanities,PENDIDIKAN BAHASA INGGRIS,25
3232127,323,humanities,SASTRA INGGRIS,25
3232135,323,humanities,PENDIDIKAN BAHASA PRANCIS,23
3232143,323,humanities,PENDIDIKAN BAHASA JERMAN,25
3232151,323,humanities,PENDIDIKAN BAHASA ARAB,60
3232166,323,humanities,PENDIDIKAN BAHASA JEPANG,25
3232174,323,humanities,PENDIDIKAN TARI,25
3232182,323,humanities,PENDIDIKAN MUSIK,25
3232197,323,humanities,PENDIDIKAN SENI RUPA,30
3232201,323,humanities,PENDIDIKAN PANCASILA & KEWARGANEGARAAN,40
3232216,323,humanities,PENDIDIKAN GEOGRAFI,40
3232224,323,humanities,PENDIDIKAN SEJARAH,40
3232232,323,humanities,PENDIDIKAN AGAMA ISLAM,40
3232247,323,humanities,SOSIOLOGI,40
3232255,323,humanities,PENDIDIKAN SOSIOLOGI,40
3232263,323,humanities,PENDIDIKAN VOKASIONAL KESEJAHTERAAN KELUARGA,40
3232271,323,humanities,PENDIDIKAN JASMANI,40
3232286,323,humanities,PENDIDIKAN KEPELATIHAN  OLAHRAGA,40
3232294,323,humanities,PENDIDIKAN EKONOMI,60
3232305,323,humanities,MANAJEMEN,36
3232313,323,humanities,AKUNTANSI,36
3232321,323,humanities,PENDIDIKAN ILMU PENGETAHUAN SOSIAL,40
3232336,323,humanities,PENDIDIKAN VOKASIONAL SENI KULINER,40
3232344,323,humanities,PENDIDIKAN VOKASIONAL DESAIN FASHION,30
3232352,323,humanities,PENDIDIKAN VOKASIONAL TATA RIAS,30
3232367,323,humanities,PENDIDIKAN BISNIS,40
3232375,323,humanities,PENDIDIKAN BAHASA MANDARIN,13
3232383,323,humanities,PENDIDIKAN ADMINISTRASI PERKANTORAN,40
3232391,323,humanities,OLAHRAGA REKREASI,20
3232402,323,humanities,KEPELATIHAN KECABANGAN OLAHRAGA,30
3232417,323,humanities,ILMU KOMUNIKASI,40
3242017,324,humanities,MANAJEMEN,140
3242025,324,humanities,AKUNTANSI,120
3242033,324,humanities,HUBUNGAN INTERNASIONAL,80
3242041,324,humanities,ILMU KOMUNIKASI,160
3242056,324,humanities,HUKUM,160
3242064,324,humanities,EKONOMI PEMBANGUNAN,40
3242072,324,humanities,EKONOMI SYARIAH,40
3242087,324,humanities,ILMU POLITIK,60
3312012,331,humanities,ILMU HUKUM,126
3312027,331,humanities,MANAJEMEN,126
3312035,331,humanities,AKUNTANSI,111
3312043,331,humanities,PEND. LUAR SEKOLAH,48
3312051,331,humanities,PEND. BAHASA INGGRIS,111
3312066,331,humanities,"PEND. JASMANI, KESEHATAN DAN REKREASI",111
3312074,331,humanities,PEND. BAHASA DAN SASTRA INDONESIA,95
3312082,331,humanities,ILMU PEMERINTAHAN,95
3312097,331,humanities,ILMU KOMUNIKASI,95
3322014,332,humanities,FAKULTAS SENIRUPA DAN DESAIN (FSRD),100
3322022,332,humanities,SEKOLAH BISNIS DAN MANAJEMEN (SBM),96
3322037,332,humanities,FAKULTAS SENIRUPA DAN DESAIN (FSRD) - KAMPUS CIREBON,12
3332016,333,humanities,ILMU HUKUM,180
3332024,333,humanities,AKUNTANSI,68
3332032,333,humanities,EKONOMI  PEMBANGUNAN,40
3332047,333,humanities,MANAJEMEN,40
3332055,333,humanities,ILMU ADMINISTRASI NEGARA,50
3332063,333,humanities,ILMU HUBUNGAN INTERNASIONAL,60
3332071,333,humanities,ILMU KESEJAHTERAAN SOSIAL,40
3332086,333,humanities,ILMU PEMERINTAHAN,50
3332094,333,humanities,ANTROPOLOGI,30
3332105,333,humanities,ILMU ADMINISTRASI BISNIS,50
3332113,333,humanities,SASTRA INDONESIA,50
3332121,333,humanities,SASTRA SUNDA,35
3332136,333,humanities,ILMU SEJARAH,35
3332144,333,humanities,SASTRA INGGRIS,50
3332152,333,humanities,SASTRA PERANCIS,35
3332167,333,humanities,SASTRA JEPANG,50
3332175,333,humanities,SASTRA RUSIA,35
3332183,333,humanities,SASTRA JERMAN,35
3332191,333,humanities,SASTRA ARAB,70
3332202,333,humanities,ILMU KOMUNIKASI,60
3332217,333,humanities,ILMU PERPUSTAKAAN,60
3332225,333,humanities,SOSIOLOGI,30
3332233,333,humanities,ILMU POLITIK,30
3332241,333,humanities,HUBUNGAN MASYARAKAT,40
3332256,333,humanities,EKONOMI ISLAM,40
3332264,333,humanities,MANAJEMEN KOMUNIKASI,40
3332272,333,humanities,JURNALISTIK,40
3332287,333,humanities,TELEVISI DAN FILM,40
3332322,333,humanities,BISNIS DIGITAL,35
3332337,333,humanities,ADMINISTRASI BISNIS PSDKU PANGANDARAN,30
3332345,333,humanities,ILMU KOMUNIKASI PSDKU PANGANDARAN,30
3342011,334,humanities,ADMINISTRASI PENDIDIKAN,36
3342026,334,humanities,BIMBINGAN DAN KONSELING,41
3342034,334,humanities,PENDIDIKAN MASYARAKAT,41
3342042,334,humanities,PENDIDIKAN KHUSUS,41
3342057,334,humanities,TEKNOLOGI PENDIDIKAN,36
3342065,334,humanities,PSIKOLOGI,43
3342073,334,humanities,PKN,45
3342081,334,humanities,PENDIDIKAN SEJARAH,45
3342096,334,humanities,PENDIDIKAN GEOGRAFI,45
3342107,334,humanities,ILMU PENDIDIKAN AGAMA ISLAM,45
3342115,334,humanities,MANAJEMEN RESORT DAN LEISURE,45
3342123,334,humanities,MANAJEMEN PEMASARAN PARIWISATA,45
3342131,334,humanities,MANAJEMEN INDUSTRI KATERING,45
3342146,334,humanities,PENDIDIKAN BHS.DAN SASTRA INDONESIA,61
3342154,334,humanities,PENDIDIKAN BAHASA SUNDA,59
3342162,334,humanities,PENDIDIKAN BAHASA INGGRIS,34
3342177,334,humanities,PENDIDIKAN BAHASA ARAB,41
3342185,334,humanities,PENDIDIKAN BAHASA JEPANG,52
3342193,334,humanities,PENDIDIKAN BAHASA JERMAN,36
3342204,334,humanities,PENDIDIKAN BAHASA PERANCIS,36
3342212,334,humanities,PENDIDIKAN SENI RUPA DAN KERAJINAN,54
3342227,334,humanities,PENDIDIKAN SENI TARI,68
3342235,334,humanities,PENDIDIKAN SENI MUSIK,54
3342243,334,humanities,BAHASA DAN SASTRA INGGRIS,36
3342251,334,humanities,BAHASA DAN SASTRA INDONESIA,41
3342266,334,humanities,PENDIDIKAN KESEJAHTERAAN KELUARGA,27
3342274,334,humanities,PENDIDIKAN TATA BOGA,27
3342282,334,humanities,PENDIDIKAN TATA BUSANA,27
3342297,334,humanities,PENDIDIKAN KEPELATIHAN OLAHRAGA,59
3342301,334,humanities,PEND. JASMANI KESEHATAN & REKREASI (PJKR),77
3342316,334,humanities,PENDIDIKAN AKUNTANSI,45
3342324,334,humanities,PENDIDIKAN BISNIS,45
3342332,334,humanities,PENDIDIKAN MANAJEMEN PERKANTORAN,45
3342347,334,humanities,PENDIDIKAN EKONOMI,45
3342355,334,humanities,MANAJEMEN,45
3342363,334,humanities,AKUNTANSI,45
3342371,334,humanities,PERPUSTAKAAN DAN INFORMASI,41
3342386,334,humanities,PENDIDIKAN IPS,45
